wavelength (nm),irradiance (W/m^2/nm),
2080.4,0.098877855,
2080.5,0.098547176,
2080.6,0.098210393,
2080.7,0.097897377,
2080.8,0.097642616,
2080.9,0.0974789,
2081,0.097429786,
2081.1,0.097503367,
2081.2,0.097689312,
2081.3,0.097960677,
2081.4,0.098279897,
2081.5,0.09860711,
2081.6,0.098908257,
2081.7,0.09916055,
2081.8,0.099354277,
2081.9,0.099491119,
2082,0.099580355,
2082.1,0.099634514,
2082.2,0.099665675,
2082.3,0.099683238,
2082.4,0.099693039,
2082.5,0.099697605,
2082.6,0.099697085,
2082.7,0.099690462,
2082.8,0.099676535,
2082.9,0.099655105,
2083,0.099627031,
2083.1,0.099594372,
2083.2,0.099559794,
2083.3,0.099525407,
2083.4,0.099491558,
2083.5,0.099455762,
2083.6,0.099412133,
2083.7,0.09935166,
2083.8,0.099263503,
2083.9,0.099137531,
2084,0.098967441,
2084.1,0.098754162,
2084.2,0.098508293,
2084.3,0.098250475,
2084.4,0.098008912,
2084.5,0.097814195,
2084.6,0.097692409,
2084.7,0.097658731,
2084.8,0.09771345,
2084.9,0.097842079,
2085,0.098019272,
2085.1,0.098215408,
2085.2,0.098403581,
2085.3,0.09856479,
2085.4,0.098690142,
2085.5,0.098780017,
2085.6,0.09884097,
2085.7,0.098881941,
2085.8,0.098911004,
2085.9,0.098933483,
2086,0.098951636,
2086.1,0.098965423,
2086.2,0.098973975,
2086.3,0.098976832,
2086.4,0.098974684,
2086.5,0.098969429,
2086.6,0.098963605,
2086.7,0.098959409,
2086.8,0.09895821,
2086.9,0.098959928,
2087,0.098963175,
2087.1,0.098965783,
2087.2,0.098965533,
2087.3,0.098960787,
2087.4,0.098950897,
2087.5,0.09893625,
2087.6,0.098918048,
2087.7,0.098897757,
2087.8,0.098876776,
2087.9,0.098856036,
2088,0.098835815,
2088.1,0.098815814,
2088.2,0.098795363,
2088.3,0.098773613,
2088.4,0.098749716,
2088.5,0.098722851,
2088.6,0.09869211,
2088.7,0.098656244,
2088.8,0.098613714,
2088.9,0.098562891,
2089,0.098502748,
2089.1,0.098433763,
2089.2,0.098358673,
2089.3,0.098282785,
2089.4,0.09821336,
2089.5,0.098158232,
2089.6,0.098123844,
2089.7,0.098113564,
2089.8,0.098126621,
2089.9,0.098158292,
2090,0.098201001,
2090.1,0.098246099,
2090.2,0.098285622,
2090.3,0.098313506,
2090.4,0.098326114,
2090.5,0.098322367,
2090.6,0.098303086,
2090.7,0.098270256,
2090.8,0.098226198,
2090.9,0.098172458,
2091,0.098108568,
2091.1,0.098030592,
2091.2,0.097930006,
2091.3,0.097793335,
2091.4,0.097603463,
2091.5,0.097342978,
2091.6,0.096999611,
2091.7,0.096572722,
2091.8,0.096079006,
2091.9,0.095554809,
2092,0.09505328,
2092.1,0.094635603,
2092.2,0.094358123,
2092.3,0.094258817,
2092.4,0.094347633,
2092.5,0.094604052,
2092.6,0.094982836,
2092.7,0.09542582,
2092.8,0.095875887,
2092.9,0.096288439,
2093,0.096637431,
2093.1,0.09691525,
2093.2,0.09712784,
2093.3,0.09728804,
2093.4,0.097409366,
2093.5,0.097502368,
2093.6,0.097573471,
2093.7,0.097625942,
2093.8,0.097661538,
2093.9,0.097682129,
2094,0.097690421,
2094.1,0.097689862,
2094.2,0.097684007,
2094.3,0.097675445,
2094.4,0.097665435,
2094.5,0.097653546,
2094.6,0.097637981,
2094.7,0.097616341,
2094.8,0.097586669,
2094.9,0.097548315,
2095,0.097502388,
2095.1,0.097451766,
2095.2,0.097400354,
2095.3,0.097352109,
2095.4,0.097310029,
2095.5,0.097275361,
2095.6,0.097247518,
2095.7,0.097224469,
2095.8,0.097203539,
2095.9,0.097182229,
2096,0.097158761,
2096.1,0.097132356,
2096.2,0.097103123,
2096.3,0.097071913,
2096.4,0.097040143,
2096.5,0.097009641,
2096.6,0.096982487,
2096.7,0.096960657,
2096.8,0.096945551,
2096.9,0.096937479,
2097,0.096935331,
2097.1,0.09693676,
2097.2,0.096938738,
2097.3,0.096938568,
2097.4,0.096934752,
2097.5,0.096927668,
2097.6,0.096919376,
2097.7,0.096913032,
2097.8,0.096911733,
2097.9,0.096917498,
2098,0.096930586,
2098.1,0.096949378,
2098.2,0.096970848,
2098.3,0.096991408,
2098.4,0.097007773,
2098.5,0.097017484,
2098.6,0.097019222,
2098.7,0.097012728,
2098.8,0.096998472,
2098.9,0.096977392,
2099,0.096950747,
2099.1,0.096920015,
2099.2,0.096886976,
2099.3,0.096853758,
2099.4,0.096822697,
2099.5,0.096796102,
2099.6,0.096775831,
2099.7,0.096762893,
2099.8,0.096757109,
2099.9,0.096757198,
2100,0.096760945,
2100.1,0.09676571,
2100.2,0.096768947,
2100.3,0.096768548,
2100.4,0.096763093,
2100.5,0.096751824,
2100.6,0.09673457,
2100.7,0.096711491,
2100.8,0.096683048,
2100.9,0.096649899,
2101,0.096612904,
2101.1,0.096573241,
2101.2,0.09653239,
2101.3,0.096492058,
2101.4,0.096453944,
2101.5,0.096419446,
2101.6,0.096389144,
2101.7,0.0963624,
2101.8,0.096337053,
2101.9,0.096309429,
2102,0.096274712,
2102.1,0.096227866,
2102.2,0.096164895,
2102.3,0.096084321,
2102.4,0.095988421,
2102.5,0.095883809,
2102.6,0.095780856,
2102.7,0.09569197,
2102.8,0.095628879,
2102.9,0.095599796,
2103,0.095607239,
2103.1,0.095647392,
2103.2,0.095711022,
2103.3,0.095785811,
2103.4,0.095859183,
2103.5,0.095920765,
2103.6,0.095963914,
2103.7,0.095985983,
2103.8,0.095987752,
2103.9,0.095972246,
2104,0.095943473,
2104.1,0.095905339,
2104.2,0.095860861,
2104.3,0.095811737,
2104.4,0.095758347,
2104.5,0.095699952,
2104.6,0.095635273,
2104.7,0.095563181,
2104.8,0.095483336,
2104.9,0.095396497,
2105,0.095304084,
2105.1,0.095207055,
2105.2,0.095104192,
2105.3,0.094990089,
2105.4,0.094853598,
2105.5,0.094677313,
2105.6,0.094438608,
2105.7,0.094112664,
2105.8,0.093677443,
2105.9,0.093120077,
2106,0.092443603,
2106.1,0.091672637,
2106.2,0.090855645,
2106.3,0.090062311,
2106.4,0.089374927,
2106.5,0.088874757,
2106.6,0.088626211,
2106.7,0.088663086,
2106.8,0.088980857,
2106.9,0.089537674,
2107,0.090263772,
2107.1,0.091076318,
2107.2,0.091895308,
2107.3,0.092656223,
2107.4,0.093316872,
2107.5,0.093857983,
2107.6,0.094279138,
2107.7,0.094592283,
2107.8,0.094815284,
2107.9,0.094966901,
2108,0.09506366,
2108.1,0.095118798,
2108.2,0.095142037,
2108.3,0.095140288,
2108.4,0.095118439,
2108.5,0.095079835,
2108.6,0.095026405,
2108.7,0.094958359,
2108.8,0.094873699,
2108.9,0.094767648,
2109,0.094632775,
2109.1,0.094460287,
2109.2,0.094242832,
2109.3,0.09397838,
2109.4,0.093674266,
2109.5,0.093349721,
2109.6,0.093035417,
2109.7,0.092769077,
2109.8,0.092587887,
2109.9,0.092519631,
2110,0.092575399,
2110.1,0.092746328,
2110.2,0.093005545,
2110.3,0.093314644,
2110.4,0.093632415,
2110.5,0.093923162,
2110.6,0.094162417,
2110.7,0.094339011,
2110.8,0.094453704,
2110.9,0.094515845,
2111,0.094539103,
2111.1,0.094537745,
2111.2,0.094524027,
2111.3,0.094506933,
2111.4,0.094491878,
2111.5,0.094481298,
2111.6,0.094475413,
2111.7,0.094473095,
2111.8,0.094472386,
2111.9,0.094470658,
2112,0.094464903,
2112.1,0.094451685,
2112.2,0.094427368,
2112.3,0.094388775,
2112.4,0.094334016,
2112.5,0.094263502,
2112.6,0.09418055,
2112.7,0.094091354,
2112.8,0.094004056,
2112.9,0.093926979,
2113,0.093866695,
2113.1,0.093826303,
2113.2,0.093804723,
2113.3,0.093796991,
2113.4,0.093795522,
2113.5,0.093791896,
2113.6,0.093778438,
2113.7,0.093749425,
2113.8,0.0937018,
2113.9,0.093635303,
2114,0.093552491,
2114.1,0.093458489,
2114.2,0.093360571,
2114.3,0.093267389,
2114.4,0.093187923,
2114.5,0.093130187,
2114.6,0.093099846,
2114.7,0.093099227,
2114.8,0.093126761,
2114.9,0.093177213,
2115,0.093242512,
2115.1,0.093313056,
2115.2,0.093379443,
2115.3,0.093433502,
2115.4,0.093469249,
2115.5,0.093483016,
2115.6,0.093472955,
2115.7,0.093437798,
2115.8,0.093375327,
2115.9,0.093280976,
2116,0.093147102,
2116.1,0.092963694,
2116.2,0.092720872,
2116.3,0.092413181,
2116.4,0.092044828,
2116.5,0.091633904,
2116.6,0.091213759,
2116.7,0.09082981,
2116.8,0.09053166,
2116.9,0.090362339,
2117,0.090347843,
2117.1,0.090490489,
2117.2,0.090768407,
2117.3,0.091141157,
2117.4,0.091559594,
2117.5,0.091976482,
2117.6,0.092354836,
2117.7,0.092672028,
2117.8,0.092919765,
2117.9,0.093100955,
2118,0.093225498,
2118.1,0.093306092,
2118.2,0.093355296,
2118.3,0.093383619,
2118.4,0.093398535,
2118.5,0.09340404,
2118.6,0.093400493,
2118.7,0.093384918,
2118.8,0.093351639,
2118.9,0.093293584,
2119,0.093203758,
2119.1,0.093077667,
2119.2,0.09291491,
2119.3,0.092720742,
2119.4,0.092506354,
2119.5,0.092287879,
2119.6,0.092084131,
2119.7,0.091913241,
2119.8,0.091789238,
2119.9,0.091719214,
2120,0.09170187,
2120.1,0.091727706,
2120.2,0.091780786,
2120.3,0.091841619,
2120.4,0.091890533,
2120.5,0.091910903,
2120.6,0.091891672,
2120.7,0.091828781,
2120.8,0.091725518,
2120.9,0.091591614,
2121,0.091441635,
2121.1,0.091292685,
2121.2,0.091162137,
2121.3,0.091065418,
2121.4,0.091014316,
2121.5,0.091015765,
2121.6,0.091071432,
2121.7,0.091177713,
2121.8,0.091326403,
2121.9,0.091505784,
2122,0.09170179,
2122.1,0.091899484,
2122.2,0.09208447,
2122.3,0.09224437,
2122.4,0.092370082,
2122.5,0.09245686,
2122.6,0.092504865,
2122.7,0.092519352,
2122.8,0.092509661,
2122.9,0.092487631,
2123,0.092465332,
2123.1,0.092452584,
2123.2,0.092454862,
2123.3,0.092472136,
2123.4,0.092498971,
2123.5,0.092525845,
2123.6,0.092541471,
2123.7,0.092535426,
2123.8,0.092500829,
2123.9,0.09243625,
2124,0.092346604,
2124.1,0.092242652,
2124.2,0.092139039,
2124.3,0.092051282,
2124.4,0.091992347,
2124.5,0.091969728,
2124.6,0.091983925,
2124.7,0.092028803,
2124.8,0.092093652,
2124.9,0.092166134,
2125,0.092235059,
2125.1,0.092292375,
2125.2,0.092333546,
2125.3,0.092356844,
2125.4,0.0923617,
2125.5,0.092347123,
2125.6,0.092310678,
2125.7,0.092248426,
2125.8,0.092156093,
2125.9,0.092031001,
2126,0.091874528,
2126.1,0.091694047,
2126.2,0.091503716,
2126.3,0.091323226,
2126.4,0.091174705,
2126.5,0.091078056,
2126.6,0.091046486,
2126.7,0.091083281,
2126.8,0.091181089,
2126.9,0.091323935,
2127,0.091491188,
2127.1,0.091662047,
2127.2,0.09181935,
2127.3,0.091951665,
2127.4,0.092053699,
2127.5,0.092125232,
2127.6,0.09216952,
2127.7,0.09219168,
2127.8,0.092197364,
2127.9,0.092191959,
2128,0.0921801,
2128.1,0.092165404,
2128.2,0.092150368,
2128.3,0.092136362,
2128.4,0.092123733,
2128.5,0.092112084,
2128.6,0.092100475,
2128.7,0.092087887,
2128.8,0.092073331,
2128.9,0.092055857,
2129,0.092034437,
2129.1,0.092007872,
2129.2,0.091974644,
2129.3,0.091933173,
2129.4,0.0918822,
2129.5,0.091821537,
2129.6,0.091752642,
2129.7,0.091679101,
2129.8,0.09160647,
2129.9,0.091541561,
2130,0.091491118,
2130.1,0.091460337,
2130.2,0.091451635,
2130.3,0.091464063,
2130.4,0.091493606,
2130.5,0.091534118,
2130.6,0.091578796,
2130.7,0.091621476,
2130.8,0.091657562,
2130.9,0.091684466,
2131,0.09170146,
2131.1,0.091709263,
2131.2,0.091709503,
2131.3,0.091704108,
2131.4,0.091694976,
2131.5,0.091683567,
2131.6,0.091670789,
2131.7,0.091656932,
2131.8,0.091641687,
2131.9,0.091624333,
2132,0.091603862,
2132.1,0.091579225,
2132.2,0.091549493,
2132.3,0.091514056,
2132.4,0.091472805,
2132.5,0.091426299,
2132.6,0.091375946,
2132.7,0.091324005,
2132.8,0.091273483,
2132.9,0.091227766,
2133,0.091190081,
2133.1,0.091162917,
2133.2,0.091147401,
2133.3,0.091143095,
2133.4,0.091148011,
2133.5,0.09115901,
2133.6,0.091172478,
2133.7,0.091184976,
2133.8,0.091193867,
2133.9,0.091197604,
2134,0.091195876,
2134.1,0.091189282,
2134.2,0.091179031,
2134.3,0.091166473,
2134.4,0.091152326,
2134.5,0.091136242,
2134.6,0.09111615,
2134.7,0.091087617,
2134.8,0.091043149,
2134.9,0.090971756,
2135,0.090859012,
2135.1,0.090688213,
2135.2,0.090443273,
2135.3,0.090113153,
2135.4,0.089697524,
2135.5,0.08921194,
2135.6,0.08869047,
2135.7,0.088183827,
2135.8,0.087751982,
2135.9,0.087452554,
2136,0.087327641,
2136.1,0.087393489,
2136.2,0.087636111,
2136.3,0.088014725,
2136.4,0.088471446,
2136.5,0.088944272,
2136.6,0.089379123,
2136.7,0.089737956,
2136.8,0.090001688,
2136.9,0.090168551,
2137,0.090249725,
2137.1,0.090264131,
2137.2,0.09023371,
2137.3,0.09017995,
2137.4,0.090121535,
2137.5,0.090072971,
2137.6,0.090043898,
2137.7,0.090039043,
2137.8,0.090058564,
2137.9,0.090098887,
2138,0.090153745,
2138.1,0.090215367,
2138.2,0.09027571,
2138.3,0.090327212,
2138.4,0.090363538,
2138.5,0.090380082,
2138.6,0.090374288,
2138.7,0.090345924,
2138.8,0.09029729,
2138.9,0.09023327,
2139,0.090161068,
2139.1,0.090089525,
2139.2,0.090027913,
2139.3,0.089984484,
2139.4,0.089964883,
2139.5,0.089971067,
2139.6,0.090000939,
2139.7,0.090048944,
2139.8,0.090107359,
2139.9,0.090167972,
2140,0.090223699,
2140.1,0.090269626,
2140.2,0.090303374,
2140.3,0.090324864,
2140.4,0.090335594,
2140.5,0.090337912,
2140.6,0.090334275,
2140.7,0.090326862,
2140.8,0.090317291,
2140.9,0.090306601,
2141,0.090295312,
2141.1,0.090283533,
2141.2,0.090271065,
2141.3,0.090257587,
2141.4,0.090242711,
2141.5,0.090226077,
2141.6,0.090207385,
2141.7,0.090186324,
2141.8,0.090162487,
2141.9,0.090135212,
2142,0.090103412,
2142.1,0.090065398,
2142.2,0.090018802,
2142.3,0.089960517,
2142.4,0.089887026,
2142.5,0.089794932,
2142.6,0.089681928,
2142.7,0.089548074,
2142.8,0.089396996,
2142.9,0.089236667,
2143,0.089079175,
2143.1,0.088939286,
2143.2,0.088831808,
2143.3,0.088768357,
2143.4,0.08875457,
2143.5,0.088788368,
2143.6,0.088860181,
2143.7,0.088954832,
2143.8,0.089054558,
2143.9,0.089142356,
2144,0.089204727,
2144.1,0.08923332,
2144.2,0.089225487,
2144.3,0.089183867,
2144.4,0.089115441,
2144.5,0.089030141,
2144.6,0.088939197,
2144.7,0.088853457,
2144.8,0.088781555,
2144.9,0.088728634,
2145,0.088695695,
2145.1,0.08867997,
2145.2,0.088676154,
2145.3,0.088678202,
2145.4,0.088680949,
2145.5,0.088681199,
2145.6,0.088677932,
2145.7,0.088671778,
2145.8,0.088664205,
2145.9,0.088656942,
2146,0.088651797,
2146.1,0.088650888,
2146.2,0.088656862,
2146.3,0.088672747,
2146.4,0.0887012,
2146.5,0.088743431,
2146.6,0.088798189,
2146.7,0.08886143,
2146.8,0.088926908,
2146.9,0.088987521,
2147,0.089037065,
2147.1,0.089071622,
2147.2,0.089090315,
2147.3,0.08909499,
2147.4,0.089089315,
2147.5,0.089077407,
2147.6,0.089062601,
2147.7,0.089046775,
2147.8,0.089030161,
2147.9,0.089011728,
2148,0.088989829,
2148.1,0.088962784,
2148.2,0.088929246,
2148.3,0.088888394,
2148.4,0.08883989,
2148.5,0.088783833,
2148.6,0.088720892,
2148.7,0.088652546,
2148.8,0.088581313,
2148.9,0.088510969,
2149,0.08844639,
2149.1,0.0883931,
2149.2,0.088356334,
2149.3,0.08834005,
2149.4,0.088345984,
2149.5,0.088373199,
2149.6,0.088418066,
2149.7,0.088475033,
2149.8,0.088537534,
2149.9,0.088599146,
2150,0.088654494,
2150.1,0.088699822,
2150.2,0.08873314,
2150.3,0.088754121,
2150.4,0.088763622,
2150.5,0.088763292,
2150.6,0.08875512,
2150.7,0.088741043,
2150.8,0.08872274,
2150.9,0.08870156,
2151,0.088678442,
2151.1,0.088654005,
2151.2,0.088628529,
2151.3,0.088601974,
2151.4,0.08857404,
2151.5,0.088544268,
2151.6,0.088512248,
2151.7,0.08847777,
2151.8,0.088440945,
2151.9,0.088402101,
2152,0.088361609,
2152.1,0.088319599,
2152.2,0.08827591,
2152.3,0.088230293,
2152.4,0.088182877,
2152.5,0.088134743,
2152.6,0.088088196,
2152.7,0.088046645,
2152.8,0.088013976,
2152.9,0.087993445,
2153,0.087986792,
2153.1,0.087993525,
2153.2,0.088010909,
2153.3,0.088034467,
2153.4,0.088058884,
2153.5,0.088079075,
2153.6,0.088091054,
2153.7,0.088092602,
2153.8,0.088083511,
2153.9,0.088065398,
2154,0.088041231,
2154.1,0.088014666,
2154.2,0.087989229,
2154.3,0.08796765,
2154.4,0.087951465,
2154.5,0.087940935,
2154.6,0.0879352,
2154.7,0.087932653,
2154.8,0.087931354,
2154.9,0.087929316,
2155,0.08792476,
2155.1,0.087916228,
2155.2,0.087902701,
2155.3,0.087883739,
2155.4,0.087859561,
2155.5,0.087831078,
2155.6,0.087799827,
2155.7,0.087767678,
2155.8,0.087736457,
2155.9,0.087707584,
2156,0.087681798,
2156.1,0.08765909,
2156.2,0.087638819,
2156.3,0.087620116,
2156.4,0.087602123,
2156.5,0.08758416,
2156.6,0.087565727,
2156.7,0.087546266,
2156.8,0.087524956,
2156.9,0.087500629,
2157,0.087471936,
2157.1,0.087437758,
2157.2,0.087397765,
2157.3,0.087352888,
2157.4,0.087305582,
2157.5,0.087259495,
2157.6,0.087218854,
2157.7,0.087187473,
2157.8,0.087167821,
2157.9,0.087160339,
2158,0.087163346,
2158.1,0.087173456,
2158.2,0.087186444,
2158.3,0.087198123,
2158.4,0.087205206,
2158.5,0.087205686,
2158.6,0.087198872,
2158.7,0.087185155,
2158.8,0.087165494,
2158.9,0.087141077,
2159,0.087112903,
2159.1,0.087081692,
2159.2,0.087047844,
2159.3,0.087011508,
2159.4,0.086972765,
2159.5,0.086931733,
2159.6,0.086888744,
2159.7,0.086844326,
2159.8,0.086799268,
2159.9,0.08675451,
2160,0.086711001,
2160.1,0.08666959,
2160.2,0.086630896,
2160.3,0.08659517,
2160.4,0.086562221,
2160.5,0.08653138,
2160.6,0.086501478,
2160.7,0.086470807,
2160.8,0.086437178,
2160.9,0.086397995,
2161,0.08635046,
2161.1,0.086291965,
2161.2,0.086220612,
2161.3,0.086135861,
2161.4,0.086039152,
2161.5,0.085934191,
2161.6,0.085826742,
2161.7,0.085723819,
2161.8,0.085632265,
2161.9,0.085557225,
2162,0.085500778,
2162.1,0.085461355,
2162.2,0.085434101,
2162.3,0.085412012,
2162.4,0.085387545,
2162.5,0.085354246,
2162.6,0.08530786,
2162.7,0.085246857,
2162.8,0.085172197,
2162.9,0.085086678,
2163,0.084993995,
2163.1,0.084897785,
2163.2,0.084800866,
2163.3,0.084704717,
2163.4,0.084609306,
2163.5,0.084513217,
2163.6,0.08441394,
2163.7,0.084308359,
2163.8,0.084193157,
2163.9,0.084065188,
2164,0.083921673,
2164.1,0.083760264,
2164.2,0.083578915,
2164.3,0.083375576,
2164.4,0.08314796,
2164.5,0.082893199,
2164.6,0.082607678,
2164.7,0.082287109,
2164.8,0.081926768,
2164.9,0.081522048,
2165,0.081069224,
2165.1,0.080566476,
2165.2,0.080015034,
2165.3,0.079420433,
2165.4,0.078793782,
2165.5,0.078152665,
2165.6,0.077521338,
2165.7,0.076929984,
2165.8,0.07641241,
2165.9,0.076002566,
2166,0.075730052,
2166.1,0.075615599,
2166.2,0.075667561,
2166.3,0.075880331,
2166.4,0.076235127,
2166.5,0.076703067,
2166.6,0.077249663,
2166.7,0.077839699,
2166.8,0.078441553,
2166.9,0.07903,
2167,0.079587446,
2167.1,0.080103671,
2167.2,0.080574449,
2167.3,0.080999779,
2167.4,0.081382139,
2167.5,0.081725057,
2167.6,0.082032268,
2167.7,0.08230727,
2167.8,0.082553289,
2167.9,0.082773342,
2168,0.082970307,
2168.1,0.083146931,
2168.2,0.083305791,
2168.3,0.083449097,
2168.4,0.083578635,
2168.5,0.083695625,
2168.6,0.083800746,
2168.7,0.083894148,
2168.8,0.083975612,
2168.9,0.084044747,
2169,0.084101194,
2169.1,0.084144953,
2169.2,0.084176653,
2169.3,0.084197713,
2169.4,0.084210411,
2169.5,0.084217634,
2169.6,0.08422251,
2169.7,0.084227885,
2169.8,0.084235907,
2169.9,0.084247786,
2170,0.084263921,
2170.1,0.084284212,
2170.2,0.084308499,
2170.3,0.084336932,
2170.4,0.084369981,
2170.5,0.084408235,
2170.6,0.084451984,
2170.7,0.084500938,
2170.8,0.084553998,
2170.9,0.084609416,
2171,0.084665084,
2171.1,0.084718953,
2171.2,0.084769336,
2171.3,0.084815043,
2171.4,0.084855375,
2171.5,0.084889942,
2171.6,0.084918536,
2171.7,0.084941074,
2171.8,0.084957569,
2171.9,0.084968339,
2172,0.084974033,
2172.1,0.084975662,
2172.2,0.084974563,
2172.3,0.084972135,
2172.4,0.084969668,
2172.5,0.084968109,
2172.6,0.084967959,
2172.7,0.084969248,
2172.8,0.084971626,
2172.9,0.084974353,
2173,0.084976431,
2173.1,0.084976631,
2173.2,0.084973524,
2173.3,0.084965691,
2173.4,0.084951934,
2173.5,0.084931683,
2173.6,0.084905458,
2173.7,0.084875096,
2173.8,0.084843806,
2173.9,0.084815802,
2174,0.084795441,
2174.1,0.08478626,
2174.2,0.084790066,
2174.3,0.084806421,
2174.4,0.084832716,
2174.5,0.084864856,
2174.6,0.084898125,
2174.7,0.084928177,
2174.8,0.084951664,
2174.9,0.084966411,
2175,0.084971206,
2175.1,0.084965431,
2175.2,0.084948627,
2175.3,0.084920324,
2175.4,0.084880192,
2175.5,0.08482842,
2175.6,0.084766339,
2175.7,0.084696904,
2175.8,0.084624902,
2175.9,0.084556576,
2176,0.0844988,
2176.1,0.084457789,
2176.2,0.084437787,
2176.3,0.084440045,
2176.4,0.084462434,
2176.5,0.084499879,
2176.6,0.084545376,
2176.7,0.084591323,
2176.8,0.084631176,
2176.9,0.084660078,
2177,0.084675314,
2177.1,0.084675914,
2177.2,0.084661647,
2177.3,0.084631525,
2177.4,0.084582312,
2177.5,0.084507312,
2177.6,0.084396007,
2177.7,0.084235208,
2177.8,0.084011848,
2177.9,0.083717514,
2178,0.083353527,
2178.1,0.0829353,
2178.2,0.082493914,
2178.3,0.08207351,
2178.4,0.081724218,
2178.5,0.081491956,
2178.6,0.081407885,
2178.7,0.081480957,
2178.8,0.081695865,
2178.9,0.082017242,
2179,0.082398444,
2179.1,0.082792114,
2179.2,0.083159269,
2179.3,0.083474663,
2179.4,0.083727755,
2179.5,0.083920104,
2179.6,0.084060902,
2179.7,0.084162296,
2179.8,0.084235837,
2179.9,0.084290536,
2180,0.084332297,
2180.1,0.084364406,
2180.2,0.084388454,
2180.3,0.084405188,
2180.4,0.084415209,
2180.5,0.084419325,
2180.6,0.084418456,
2180.7,0.08441373,
2180.8,0.084406207,
2180.9,0.084396376,
2181,0.084383868,
2181.1,0.084367224,
2181.2,0.084343446,
2181.3,0.08430789,
2181.4,0.0842541,
2181.5,0.084174045,
2181.6,0.084058744,
2181.7,0.083899633,
2181.8,0.08369069,
2181.9,0.083431233,
2182,0.083128728,
2182.1,0.082800716,
2182.2,0.082474663,
2182.3,0.082184935,
2182.4,0.08196699,
2182.5,0.08184999,
2182.6,0.08184982,
2182.7,0.081964902,
2182.8,0.082176203,
2182.9,0.082451604,
2183,0.082753101,
2183.1,0.083044677,
2183.2,0.083298538,
2183.3,0.0834983,
2183.4,0.083639038,
2183.5,0.083724967,
2183.6,0.083765989,
2183.7,0.083774361,
2183.8,0.083762122,
2183.9,0.083739504,
2184,0.083714417,
2184.1,0.083692438,
2184.2,0.083677122,
2184.3,0.083670389,
2184.4,0.083672816,
2184.5,0.083683726,
2184.6,0.08370128,
2184.7,0.083722899,
2184.8,0.083745428,
2184.9,0.083765679,
2185,0.083780905,
2185.1,0.083789107,
2185.2,0.083789247,
2185.3,0.083781105,
2185.4,0.08376502,
2185.5,0.083741602,
2185.6,0.08371148,
2185.7,0.083675294,
2185.8,0.083633903,
2185.9,0.083588656,
2186,0.08354175,
2186.1,0.083496222,
2186.2,0.083455611,
2186.3,0.083423231,
2186.4,0.083401192,
2186.5,0.083389683,
2186.6,0.083386655,
2186.7,0.083387954,
2186.8,0.083388264,
2186.9,0.08338156,
2187,0.083361809,
2187.1,0.083323135,
2187.2,0.083259635,
2187.3,0.083165034,
2187.4,0.083032598,
2187.5,0.082855495,
2187.6,0.082627729,
2187.7,0.082345794,
2187.8,0.082010689,
2187.9,0.081630306,
2188,0.0812214,
2188.1,0.080810427,
2188.2,0.080432332,
2188.3,0.080126689,
2188.4,0.079931263,
2188.5,0.079874117,
2188.6,0.07996675,
2188.7,0.08020016,
2188.8,0.080545626,
2188.9,0.080960026,
2189,0.081394138,
2189.1,0.081801475,
2189.2,0.082145302,
2189.3,0.08240254,
2189.4,0.082564508,
2189.5,0.082635381,
2189.6,0.082629447,
2189.7,0.082568045,
2189.8,0.082476401,
2189.9,0.082380381,
2190,0.082303164,
2190.1,0.082262102,
2190.2,0.082266488,
2190.3,0.082316591,
2190.4,0.082404668,
2190.5,0.082517462,
2190.6,0.082639448,
2190.7,0.082756398,
2190.8,0.082857563,
2190.9,0.082936798,
2191,0.082992406,
2191.1,0.083026044,
2191.2,0.08304127,
2191.3,0.083042249,
2191.4,0.083032808,
2191.5,0.083015944,
2191.6,0.082993825,
2191.7,0.082967959,
2191.8,0.082939586,
2191.9,0.082909903,
2192,0.082880161,
2192.1,0.082851478,
2192.2,0.082824684,
2192.3,0.082800007,
2192.4,0.082777078,
2192.5,0.082755089,
2192.6,0.082733329,
2192.7,0.0827116,
2192.8,0.08269056,
2192.9,0.082671707,
2193,0.082656961,
2193.1,0.08264802,
2193.2,0.082645712,
2193.3,0.082649618,
2193.4,0.08265815,
2193.5,0.08266886,
2193.6,0.08267906,
2193.7,0.082686424,
2193.8,0.082689311,
2193.9,0.082686973,
2194,0.08267941,
2194.1,0.082667142,
2194.2,0.082651007,
2194.3,0.082631905,
2194.4,0.082610735,
2194.5,0.082588356,
2194.6,0.082565617,
2194.7,0.082543398,
2194.8,0.082522597,
2194.9,0.082504095,
2195,0.082488629,
2195.1,0.082476651,
2195.2,0.082468179,
2195.3,0.082462774,
2195.4,0.082459497,
2195.5,0.082457059,
2195.6,0.082454022,
2195.7,0.082449037,
2195.8,0.082440994,
2195.9,0.082429255,
2196,0.08241362,
2196.1,0.082394398,
2196.2,0.082372279,
2196.3,0.082348311,
2196.4,0.082323754,
2196.5,0.082299977,
2196.6,0.082278327,
2196.7,0.082259944,
2196.8,0.082245558,
2196.9,0.082235337,
2197,0.082228754,
2197.1,0.082224578,
2197.2,0.082221061,
2197.3,0.082216255,
2197.4,0.082208313,
2197.5,0.082195875,
2197.6,0.082178251,
2197.7,0.082155433,
2197.8,0.082128048,
2197.9,0.082097027,
2198,0.082063379,
2198.1,0.082027952,
2198.2,0.081991117,
2198.3,0.081952693,
2198.4,0.081911961,
2198.5,0.081867723,
2198.6,0.081818629,
2198.7,0.081763591,
